position,noseX,noseY,neckX,neckY,rshoulderX,rshoulderY,relbowX,relbowY,rwristX,rwristY,lshoulderX,lshoulderY,lelbowX,lelbowY,lwristX,lwristY,midhipX,midhipY,rhipX,rhipY,rkneeX,rkneeY,rankleX,rankleY,lhipX,lhipY,lkneeX,lkneeY,lankleX,lankleY,reyeX,reyeY,leyeX,leyeY
laying,0.027777778,0.527173913,0.055555556,0.483695652,0.064814815,0.461956522,0.143518519,0.461956522,0.194444444,0.467391304,0.041666667,0.516304348,0,0,0,0,0.12037037,0.494565217,0,0,0,0,0.143518519,0.543478261,0.268518519,0.543478261,0.351851852,0.554347826,0,0,0,0,0.027777778,0.489130435
laying,0.782407407,0.527173913,0.782407407,0.445652174,0.75462963,0.505434783,0.699074074,0.489130435,0.643518519,0.472826087,0.810185185,0.385869565,0.796296296,0.27173913,0.685185185,0.298913043,0.611111111,0.402173913,0.518518519,0.570652174,0,0,0.62962963,0.315217391,0.509259259,0.559782609,0.412037037,0.266304348,0.782407407,0.543478261,0.800925926,0.527173913,0,0
laying,0.12037037,0.52173913,0.171296296,0.565217391,0.157407407,0.576086957,0.162037037,0.461956522,0.148148148,0.364130435,0.185185185,0.554347826,0.194444444,0.429347826,0.175925926,0.326086957,0.263888889,0.559782609,0,0,0,0,0.287037037,0.570652174,0.351851852,0.483695652,0.435185185,0.440217391,0,0,0.12037037,0.532608696,0,0
laying,0,0,0.287037037,0.989130435,0.259259259,0.983695652,0.25,0.951086957,0.212962963,0.913043478,0,0,0,0,0,0,0.310185185,0.961956522,0,0,0,0,0.347222222,0.983695652,0.416666667,0.97826087,0.476851852,0.956521739,0,0,0,0,0,0
laying,0,0,0.731481481,0.77173913,0.75462963,0.760869565,0.768518519,0.72826087,0.768518519,0.695652174,0.708333333,0.782608696,0.680555556,0.755434783,0.675925926,0.744565217,0.708333333,0.706521739,0,0,0,0,0.689814815,0.717391304,0.662037037,0.668478261,0.657407407,0.625,0,0,0,0,0.75,0.804347826
laying,0.351851852,0.597826087,0.402777778,0.538043478,0.314814815,0.5,0.25,0.402173913,0,0,0.490740741,0.576086957,0.583333333,0.47826087,0.472222222,0.407608696,0.435185185,0.184782609,0,0,0,0,0.555555556,0.27173913,0.662037037,0.679347826,0.680555556,0.217391304,0.328703704,0.630434783,0.375,0.641304348,0.305555556,0.635869565
laying,0.12037037,0.635869565,0.25,0.597826087,0.231481481,0.625,0.222222222,0.451086957,0.194444444,0.331521739,0.263888889,0.570652174,0.300925926,0.336956522,0.277777778,0.14673913,0.462962963,0.538043478,0,0,0,0,0.490740741,0.614130435,0.680555556,0.576086957,0.685185185,0.586956522,0,0,0.134259259,0.657608696,0,0
laying,0,0,0.37962963,0.652173913,0.393518519,0.641304348,0.444444444,0.663043478,0,0,0,0,0,0,0,0,0.467592593,0.673913043,0.486111111,0.701086957,0,0,0.467592593,0.695652174,0.597222222,0.777173913,0.694444444,0.760869565,0,0,0,0,0.361111111,0.657608696
laying,0.287037037,0.483695652,0.287037037,0.347826087,0.25,0.309782609,0.365740741,0.255434783,0.490740741,0.244565217,0.319444444,0.385869565,0.421296296,0.35326087,0.523148148,0.358695652,0.453703704,0.222826087,0.574074074,0.380434783,0,0,0.462962963,0.304347826,0.638888889,0.423913043,0.708333333,0.445652174,0.259259259,0.489130435,0.277777778,0.505434783,0.217592593,0.451086957
laying,0.162037037,0.614130435,0.101851852,0.456521739,0.083333333,0.440217391,0.125,0.184782609,0.222222222,0.413043478,0.125,0.47826087,0,0,0,0,0.226851852,0.157608696,0.25462963,0.39673913,0,0,0.268518519,0.217391304,0.541666667,0.293478261,0.75462963,0.130434783,0.138888889,0.635869565,0,0,0.083333333,0.597826087
laying,0.240740741,0.788043478,0.314814815,0.766304348,0.314814815,0.690217391,0.402777778,0.64673913,0.486111111,0.614130435,0.319444444,0.836956522,0.412037037,0.864130435,0.49537037,0.885869565,0.509259259,0.755434783,0.662037037,0.695652174,0,0,0.527777778,0.836956522,0.643518519,0.836956522,0.773148148,0.858695652,0.231481481,0.766304348,0.231481481,0.798913043,0.240740741,0.72826087
laying,0.402777778,0.173913043,0.425925926,0.304347826,0.37037037,0.288043478,0,0,0,0,0.458333333,0.347826087,0.587962963,0.27173913,0.560185185,0.097826087,0.592592593,0.288043478,0,0,0,0,0.62037037,0.320652174,0.726851852,0.358695652,0.773148148,0.369565217,0.388888889,0.173913043,0.388888889,0.190217391,0,0
laying,0.402777778,0.173913043,0.425925926,0.304347826,0.37037037,0.288043478,0,0,0,0,0.458333333,0.347826087,0.587962963,0.27173913,0.560185185,0.097826087,0.592592593,0.288043478,0,0,0,0,0.62037037,0.320652174,0.726851852,0.358695652,0.773148148,0.369565217,0.388888889,0.173913043,0.388888889,0.190217391,0,0
laying,0,0,0.444444444,0.505434783,0,0,0,0,0,0,0.393518519,0.527173913,0,0,0,0,0.634259259,0.52173913,0,0,0,0,0.62037037,0.505434783,0.773148148,0.364130435,0.791666667,0.059782609,0,0,0,0,0,0
laying,0.143518519,0.375,0.263888889,0.429347826,0.263888889,0.461956522,0,0,0,0,0.268518519,0.402173913,0.305555556,0.282608696,0.287037037,0.157608696,0.513888889,0.385869565,0.699074074,0.233695652,0,0,0.49537037,0.326086957,0.703703704,0.217391304,0.796296296,0.516304348,0,0,0.148148148,0.39673913,0,0
laying,0.263888889,0.739130435,0.351851852,0.679347826,0.305555556,0.652173913,0.282407407,0.461956522,0.273148148,0.315217391,0.388888889,0.706521739,0.402777778,0.375,0.412037037,0.125,0.532407407,0.527173913,0.583333333,0.385869565,0,0,0.578703704,0.581521739,0.685185185,0.342391304,0.810185185,0.472826087,0.240740741,0.760869565,0.277777778,0.782608696,0,0
laying,0,0,0.5,0.467391304,0,0,0,0,0,0,0,0,0,0,0,0,0.694444444,0.510869565,0,0,0,0,0.726851852,0.516304348,0.694444444,0.309782609,0.810185185,0.364130435,0,0,0,0,0,0
laying,0.5,0.364130435,0.560185185,0.532608696,0.537037037,0.581521739,0,0,0,0,0.587962963,0.5,0.50462963,0.277173913,0.481481481,0.326086957,0.75,0.554347826,0,0,0,0,0.800925926,0.570652174,0.652777778,0.358695652,0.810185185,0.391304348,0,0,0.490740741,0.385869565,0,0
laying,0.217592593,0.14673913,0.310185185,0.179347826,0.310185185,0.141304348,0,0,0,0,0.310185185,0.206521739,0.398148148,0.293478261,0.398148148,0.097826087,0.486111111,0.152173913,0.523148148,0.320652174,0,0,0.509259259,0.217391304,0.671296296,0.152173913,0.824074074,0.239130435,0,0,0.217592593,0.163043478,0,0
laying,0.217592593,0.14673913,0.314814815,0.179347826,0.314814815,0.14673913,0.402777778,0.092391304,0.356481481,0.076086957,0.310185185,0.206521739,0.402777778,0.288043478,0.393518519,0.108695652,0.49537037,0.152173913,0.523148148,0.320652174,0,0,0.513888889,0.217391304,0.671296296,0.14673913,0.828703704,0.239130435,0,0,0.217592593,0.168478261,0,0
laying,0.12962963,0.538043478,0.231481481,0.619565217,0.222222222,0.635869565,0.222222222,0.445652174,0.125,0.434782609,0.236111111,0.608695652,0.231481481,0.369565217,0.101851852,0.402173913,0.490740741,0.592391304,0.62037037,0.5,0,0,0.5,0.663043478,0.694444444,0.543478261,0.902777778,0.516304348,0,0,0.125,0.559782609,0,0
laying,0.37962963,0.456521739,0.462962963,0.472826087,0,0,0,0,0,0,0.407407407,0.565217391,0.328703704,0.684782609,0.333333333,0.527173913,0.597222222,0.586956522,0.773148148,0.586956522,0,0,0.606481481,0.608695652,0.773148148,0.60326087,0.921296296,0.630434783,0.37037037,0.461956522,0.375,0.461956522,0,0
laying,0.37962963,0.793478261,0.402777778,0.831521739,0.425925926,0.809782609,0,0,0,0,0.37037037,0.929347826,0,0,0,0,0.62037037,0.842391304,0,0,0,0,0.643518519,0.869565217,0.796296296,0.809782609,0.925925926,0.760869565,0,0,0.375,0.804347826,0,0
laying,0.277777778,0.217391304,0.37037037,0.168478261,0.319444444,0.086956522,0.217592593,0.032608696,0,0,0.393518519,0.233695652,0,0,0,0,0.62037037,0.201086957,0,0,0,0,0.634259259,0.293478261,0.861111111,0.326086957,0.962962963,0.364130435,0.263888889,0.201086957,0,0,0.259259259,0.168478261
laying,0.351851852,0.52173913,0.305555556,0.527173913,0.296296296,0.570652174,0.226851852,0.559782609,0,0,0.324074074,0.489130435,0.25462963,0.456521739,0.300925926,0.5,0.148148148,0.548913043,0.125,0.451086957,0.018518519,0.39673913,0.175925926,0.489130435,0.166666667,0.413043478,0.060185185,0.375,0.351851852,0.532608696,0.361111111,0.516304348,0.337962963,0.559782609
laying,0.115740741,0.961956522,0.106481481,0.929347826,0.097222222,0.934782609,0.078703704,0.902173913,0,0,0.12037037,0.918478261,0.106481481,0.880434783,0.074074074,0.85326087,0.060185185,0.880434783,0.032407407,0.880434783,0.032407407,0.847826087,0.078703704,0.864130435,0.046296296,0.869565217,0.018518519,0.820652174,0.115740741,0.967391304,0.125,0.961956522,0,0
laying,0,0,0.069444444,0.85326087,0.074074074,0.85326087,0.074074074,0.815217391,0.078703704,0.798913043,0.064814815,0.85326087,0,0,0,0,0.074074074,0.782608696,0.083333333,0.717391304,0.078703704,0.64673913,0.069444444,0.782608696,0.074074074,0.717391304,0.074074074,0.652173913,0,0,0,0,0.074074074,0.880434783
laying,0.555555556,0.690217391,0.550925926,0.538043478,0.472222222,0.597826087,0.37962963,0.755434783,0.50462963,0.72826087,0.62962963,0.483695652,0.625,0.266304348,0.513888889,0.380434783,0.324074074,0.336956522,0.111111111,0.407608696,0.083333333,0.027173913,0.416666667,0.222826087,0.268518519,0.298913043,0,0,0.546296296,0.722826087,0.592592593,0.706521739,0.523148148,0.711956522
laying,0.291666667,0.788043478,0.282407407,0.722826087,0.240740741,0.733695652,0.185185185,0.701086957,0.25,0.766304348,0.328703704,0.717391304,0.347222222,0.641304348,0.296296296,0.581521739,0.185185185,0.548913043,0.12962963,0.385869565,0.087962963,0.179347826,0.25,0.532608696,0.222222222,0.35326087,0.171296296,0.135869565,0.287037037,0.793478261,0.300925926,0.793478261,0,0
laying,0.546296296,0.804347826,0.49537037,0.77173913,0.462962963,0.793478261,0.416666667,0.635869565,0.453703704,0.538043478,0.527777778,0.744565217,0.592592593,0.695652174,0.583333333,0.77173913,0.314814815,0.630434783,0.25,0.413043478,0.097222222,0.505434783,0.356481481,0.592391304,0.24537037,0.429347826,0.106481481,0.505434783,0.541666667,0.826086957,0.560185185,0.804347826,0.523148148,0.847826087
laying,0.407407407,0.793478261,0.375,0.858695652,0.388888889,0.842391304,0.393518519,0.739130435,0.402777778,0.663043478,0.361111111,0.885869565,0.310185185,0.902173913,0,0,0.226851852,0.809782609,0.175925926,0.744565217,0.101851852,0.701086957,0.166666667,0.864130435,0.152777778,0.793478261,0.064814815,0.842391304,0.416666667,0.804347826,0,0,0.416666667,0.831521739
laying,0.675925926,0.532608696,0.643518519,0.489130435,0.62037037,0.554347826,0.532407407,0.532608696,0.513888889,0.402173913,0.675925926,0.429347826,0.768518519,0.385869565,0.740740741,0.505434783,0.453703704,0.505434783,0.300925926,0.451086957,0.12962963,0.440217391,0.486111111,0.418478261,0.305555556,0.391304348,0.12962963,0.391304348,0.675925926,0.554347826,0.699074074,0.532608696,0.662037037,0.559782609
laying,0.731481481,0.336956522,0.652777778,0.309782609,0.634259259,0.375,0.537037037,0.385869565,0.509259259,0.461956522,0.671296296,0.255434783,0.574074074,0.217391304,0.541666667,0.364130435,0.453703704,0.369565217,0.310185185,0.347826087,0.138888889,0.304347826,0.472222222,0.304347826,0.310185185,0.293478261,0.148148148,0.298913043,0.74537037,0.347826087,0.74537037,0.309782609,0,0
laying,0.615740741,0.47826087,0.541666667,0.391304348,0.541666667,0.467391304,0.560185185,0.489130435,0.564814815,0.548913043,0.518518519,0.320652174,0.384259259,0.277173913,0.430555556,0.47826087,0.361111111,0.461956522,0.25,0.494565217,0.148148148,0.472826087,0.365740741,0.407608696,0.199074074,0.434782609,0.092592593,0.423913043,0.638888889,0.47826087,0.643518519,0.456521739,0,0
laying,0.662037037,0.407608696,0.601851852,0.472826087,0.615740741,0.461956522,0.625,0.369565217,0.62962963,0.293478261,0.587962963,0.494565217,0.564814815,0.402173913,0.587962963,0.364130435,0.412037037,0.402173913,0.287037037,0.369565217,0.148148148,0.375,0.407407407,0.429347826,0.282407407,0.380434783,0.143518519,0.385869565,0.671296296,0.423913043,0,0,0.652777778,0.461956522
laying,0.601851852,0.532608696,0.638888889,0.451086957,0.625,0.489130435,0.541666667,0.538043478,0.444444444,0.641304348,0.638888889,0.407608696,0.532407407,0.489130435,0.435185185,0.60326087,0.462962963,0.369565217,0.310185185,0.347826087,0.148148148,0.298913043,0.476851852,0.315217391,0.328703704,0.298913043,0.143518519,0.298913043,0,0,0.62037037,0.538043478,0,0
laying,0.773148148,0.293478261,0.708333333,0.244565217,0.689814815,0.304347826,0.638888889,0.423913043,0.703703704,0.527173913,0.722222222,0.190217391,0.615740741,0.195652174,0.592592593,0.315217391,0.476851852,0.255434783,0.324074074,0.239130435,0.148148148,0.211956522,0.467592593,0.260869565,0.324074074,0.233695652,0.143518519,0.217391304,0.787037037,0.315217391,0.796296296,0.27173913,0,0
laying,0,0,0.490740741,0.75,0.513888889,0.733695652,0.578703704,0.695652174,0.638888889,0.695652174,0.476851852,0.766304348,0.435185185,0.793478261,0.425925926,0.826086957,0.412037037,0.668478261,0.273148148,0.619565217,0.157407407,0.559782609,0.398148148,0.690217391,0.287037037,0.619565217,0,0,0,0,0,0,0.532407407,0.766304348
laying,0.111111111,0.967391304,0.115740741,0.951086957,0.097222222,0.929347826,0.083333333,0.891304348,0.092592593,0.885869565,0.138888889,0.967391304,0.171296296,0.967391304,0.171296296,0.945652174,0.12962963,0.875,0.143518519,0.815217391,0.157407407,0.777173913,0.162037037,0.89673913,0.185185185,0.875,0.212962963,0.820652174,0.106481481,0.972826087,0.115740741,0.972826087,0.097222222,0.961956522
laying,0.717592593,0.369565217,0.694444444,0.25,0.685185185,0.293478261,0,0,0,0,0.703703704,0.195652174,0.592592593,0.130434783,0.49537037,0.125,0.49537037,0.244565217,0.351851852,0.288043478,0.166666667,0.27173913,0.518518519,0.179347826,0.356481481,0.277173913,0,0,0.726851852,0.380434783,0.736111111,0.364130435,0,0
laying,0.560185185,0.565217391,0.490740741,0.625,0.50462963,0.619565217,0.486111111,0.532608696,0.5,0.47826087,0.467592593,0.64673913,0,0,0,0,0.361111111,0.565217391,0.277777778,0.516304348,0.166666667,0.510869565,0.337962963,0.614130435,0.236111111,0.592391304,0.12037037,0.60326087,0.564814815,0.576086957,0,0,0.546296296,0.60326087
laying,0,0,0.361111111,0.711956522,0,0,0,0,0,0,0,0,0,0,0,0,0.300925926,0.690217391,0.231481481,0.663043478,0.185185185,0.625,0.305555556,0.690217391,0.236111111,0.64673913,0.157407407,0.635869565,0,0,0,0,0,0
laying,0.708333333,0.423913043,0.689814815,0.298913043,0.666666667,0.331521739,0.550925926,0.309782609,0,0,0.712962963,0.260869565,0.601851852,0.217391304,0.476851852,0.217391304,0.49537037,0.304347826,0.361111111,0.315217391,0.189814815,0.293478261,0.523148148,0.233695652,0.365740741,0.293478261,0,0,0.717592593,0.440217391,0.736111111,0.423913043,0,0
laying,0.824074074,0.233695652,0.74537037,0.293478261,0.777777778,0.255434783,0.75462963,0.135869565,0.736111111,0.027173913,0.717592593,0.336956522,0,0,0,0,0.550925926,0.195652174,0.342592593,0.108695652,0.189814815,0.086956522,0.537037037,0.25,0.347222222,0.152173913,0.180555556,0.114130435,0.833333333,0.244565217,0,0,0.828703704,0.277173913
laying,0.856481481,0.179347826,0.768518519,0.288043478,0.768518519,0.320652174,0.671296296,0.293478261,0.703703704,0.130434783,0,0,0,0,0,0,0.578703704,0.39673913,0.37037037,0.293478261,0.194444444,0.277173913,0.597222222,0.315217391,0.49537037,0.179347826,0,0,0.865740741,0.201086957,0,0,0.842592593,0.25
laying,0.689814815,0.483695652,0.657407407,0.467391304,0.62962963,0.548913043,0.527777778,0.625,0.523148148,0.467391304,0.689814815,0.385869565,0.777777778,0.309782609,0.75,0.434782609,0.472222222,0.532608696,0.337962963,0.5,0.194444444,0.467391304,0.49537037,0.423913043,0.361111111,0.407608696,0.194444444,0.402173913,0.694444444,0.510869565,0.712962963,0.47826087,0.685185185,0.532608696
laying,0.708333333,0.277173913,0.611111111,0.309782609,0.611111111,0.27173913,0.662037037,0.233695652,0.703703704,0.266304348,0.615740741,0.347826087,0,0,0,0,0.421296296,0.255434783,0.273148148,0.244565217,0.194444444,0.336956522,0.416666667,0.282608696,0.287037037,0.288043478,0.199074074,0.331521739,0.703703704,0.298913043,0,0,0.666666667,0.320652174
laying,0.708333333,0.277173913,0.611111111,0.309782609,0.611111111,0.27173913,0.662037037,0.233695652,0.703703704,0.266304348,0.615740741,0.347826087,0,0,0,0,0.421296296,0.255434783,0.273148148,0.244565217,0.194444444,0.336956522,0.416666667,0.282608696,0.287037037,0.288043478,0.199074074,0.331521739,0.703703704,0.298913043,0,0,0.666666667,0.320652174
laying,0,0,0.037037037,0.304347826,0,0,0,0,0,0,0,0,0,0,0,0,0.097222222,0.309782609,0.134259259,0.309782609,0.194444444,0.35326087,0.101851852,0.309782609,0.148148148,0.304347826,0.25462963,0.304347826,0,0,0,0,0,0
laying,0,0,0.476851852,0.320652174,0.462962963,0.35326087,0.365740741,0.315217391,0.393518519,0.369565217,0.49537037,0.266304348,0.458333333,0.141304348,0.444444444,0.326086957,0.337962963,0.222826087,0.203703704,0.347826087,0.208333333,0.233695652,0.365740741,0.168478261,0.236111111,0.331521739,0.347222222,0.092391304,0,0,0,0,0,0
laying,0.722222222,0.336956522,0.662037037,0.309782609,0.666666667,0.364130435,0.652777778,0.380434783,0,0,0.657407407,0.260869565,0.546296296,0.217391304,0.444444444,0.201086957,0.486111111,0.456521739,0.347222222,0.576086957,0.212962963,0.695652174,0.49537037,0.39673913,0,0,0,0,0.736111111,0.347826087,0.740740741,0.309782609,0,0
laying,0.62962963,0.510869565,0.555555556,0.532608696,0.560185185,0.52173913,0.532407407,0.380434783,0.546296296,0.260869565,0.546296296,0.554347826,0,0,0,0,0.421296296,0.434782609,0.310185185,0.385869565,0.212962963,0.336956522,0.421296296,0.445652174,0.305555556,0.391304348,0.226851852,0.342391304,0.62962963,0.527173913,0,0,0.611111111,0.543478261
laying,0.62962963,0.510869565,0.555555556,0.532608696,0.560185185,0.52173913,0.532407407,0.380434783,0.546296296,0.260869565,0.546296296,0.554347826,0,0,0,0,0.421296296,0.434782609,0.310185185,0.385869565,0.212962963,0.336956522,0.421296296,0.445652174,0.305555556,0.391304348,0.226851852,0.342391304,0.62962963,0.527173913,0,0,0.611111111,0.543478261
laying,0.319444444,0.510869565,0.324074074,0.472826087,0.296296296,0.47826087,0.263888889,0.429347826,0.263888889,0.402173913,0.351851852,0.472826087,0,0,0,0,0.282407407,0.369565217,0.226851852,0.423913043,0.212962963,0.342391304,0.319444444,0.336956522,0.319444444,0.418478261,0.291666667,0.331521739,0.314814815,0.516304348,0.328703704,0.516304348,0,0
laying,0.25,0.461956522,0.25,0.47826087,0.226851852,0.47826087,0.212962963,0.434782609,0.212962963,0.385869565,0.273148148,0.472826087,0.287037037,0.434782609,0.287037037,0.39673913,0.240740741,0.456521739,0.222222222,0.423913043,0.217592593,0.385869565,0.268518519,0.456521739,0.282407407,0.429347826,0.287037037,0.391304348,0.24537037,0.467391304,0.25,0.472826087,0.24537037,0.483695652
laying,0.25,0.461956522,0.25,0.47826087,0.226851852,0.47826087,0.212962963,0.434782609,0.212962963,0.385869565,0.273148148,0.472826087,0.287037037,0.434782609,0.287037037,0.39673913,0.240740741,0.456521739,0.222222222,0.423913043,0.217592593,0.385869565,0.268518519,0.456521739,0.282407407,0.429347826,0.287037037,0.391304348,0.24537037,0.467391304,0.25,0.472826087,0.24537037,0.483695652
laying,0.638888889,0.559782609,0.601851852,0.52173913,0.560185185,0.565217391,0.555555556,0.641304348,0.615740741,0.60326087,0.643518519,0.483695652,0.740740741,0.489130435,0.680555556,0.538043478,0.444444444,0.418478261,0.337962963,0.309782609,0.226851852,0.184782609,0.490740741,0.369565217,0.365740741,0.282608696,0.231481481,0.184782609,0.643518519,0.576086957,0.657407407,0.559782609,0.625,0.586956522
laying,0.592592593,0.516304348,0.532407407,0.418478261,0.5,0.472826087,0,0,0,0,0.569444444,0.364130435,0.518518519,0.233695652,0.476851852,0.375,0.37037037,0.391304348,0.199074074,0.39673913,0.226851852,0.086956522,0.402777778,0.304347826,0.212962963,0.293478261,0.236111111,0.043478261,0.606481481,0.527173913,0.611111111,0.505434783,0,0
