position,noseX,noseY,neckX,neckY,rshoulderX,rshoulderY,relbowX,relbowY,rwristX,rwristY,lshoulderX,lshoulderY,lelbowX,lelbowY,lwristX,lwristY,midhipX,midhipY,rhipX,rhipY,rkneeX,rkneeY,rankleX,rankleY,lhipX,lhipY,lkneeX,lkneeY,lankleX,lankleY,reyeX,reyeY,leyeX,leyeY
standing,0.2296875,0.3194444444444444,0.23125,0.3055555555555556,0.21875,0.3055555555555556,0.215625,0.28055555555555556,0.2203125,0.26111111111111107,0.2421875,0.3055555555555556,0.25,0.28055555555555556,0.240625,0.26388888888888884,0.221875,0.25277777777777777,0.2203125,0.2138888888888889,0.215625,0.1777777777777778,0.234375,0.25277777777777777,0.2328125,0.21666666666666667,0.2359375,0.1777777777777778,0.2265625,0.3222222222222222,0.23125,0.3222222222222222,0.2234375,0.3222222222222222
standing,0.0,0.0,0.9,0.3194444444444444,0.90625,0.31666666666666665,0.9109375,0.2972222222222223,0.91875,0.275,0.8921875,0.3194444444444444,0.8859375,0.2972222222222223,0.8921875,0.28888888888888886,0.90625,0.2777777777777778,0.915625,0.25,0.915625,0.21944444444444444,0.8984375,0.2777777777777778,0.896875,0.25,0.8828125,0.22777777777777775,0.0,0.0,0.0,0.0,0.9046875,0.3305555555555556
standing,0.56875,0.29166666666666663,0.571875,0.28055555555555556,0.565625,0.2833333333333333,0.5625,0.2694444444444445,0.5625,0.26111111111111107,0.5765625,0.28055555555555556,0.5796875,0.2666666666666667,0.5765625,0.25555555555555554,0.5671875,0.25277777777777777,0.5625,0.2305555555555555,0.5625,0.20277777777777772,0.575,0.25,0.575,0.22777777777777775,0.578125,0.20277777777777772,0.56875,0.2944444444444444,0.571875,0.2944444444444444,0.5671875,0.29166666666666663
standing,0.5359375,0.3027777777777778,0.5375,0.29166666666666663,0.5296875,0.29166666666666663,0.5265625,0.2777777777777778,0.5296875,0.2666666666666667,0.54375,0.29166666666666663,0.5453125,0.2777777777777778,0.5421875,0.2666666666666667,0.5328125,0.26111111111111107,0.534375,0.23611111111111116,0.5296875,0.20833333333333337,0.540625,0.26111111111111107,0.5390625,0.23611111111111116,0.5453125,0.21111111111111114,0.534375,0.3055555555555556,0.5375,0.3055555555555556,0.5328125,0.3055555555555556
standing,0.125,0.25,0.1,0.2222222222222222,0.09375,0.21666666666666667,0.109375,0.1694444444444444,0.1375,0.1527777777777778,0.1046875,0.2222222222222222,0.109375,0.17222222222222228,0.0,0.0,0.0828125,0.125,0.0671875,0.06388888888888888,0.05,0.019444444444444486,0.1,0.1333333333333333,0.11875,0.0888888888888889,0.1390625,0.050000000000000044,0.121875,0.25555555555555554,0.0,0.0,0.1109375,0.25555555555555554
standing,0.89375,0.3277777777777777,0.8796875,0.3055555555555556,0.8671875,0.3055555555555556,0.8640625,0.2666666666666667,0.86875,0.23611111111111116,0.89375,0.3027777777777778,0.9,0.2694444444444445,0.8984375,0.275,0.8828125,0.2305555555555555,0.88125,0.18611111111111112,0.88125,0.1444444444444445,0.9,0.23333333333333328,0.8984375,0.18888888888888888,0.89375,0.14722222222222225,0.8890625,0.3305555555555556,0.0,0.0,0.878125,0.3277777777777777
standing,0.79375,0.2944444444444444,0.778125,0.28055555555555556,0.7890625,0.2777777777777778,0.79375,0.25,0.8015625,0.23333333333333328,0.76875,0.2861111111111111,0.759375,0.26388888888888884,0.75625,0.24722222222222223,0.78125,0.23333333333333328,0.784375,0.19999999999999996,0.775,0.17500000000000004,0.7671875,0.23888888888888893,0.7765625,0.20277777777777772,0.7640625,0.1777777777777778,0.7921875,0.2972222222222223,0.0,0.0,0.7890625,0.2972222222222223
standing,0.509375,0.4,0.5109375,0.3944444444444445,0.50625,0.3944444444444445,0.5046875,0.3833333333333333,0.5046875,0.375,0.515625,0.3916666666666667,0.5171875,0.38055555555555554,0.5140625,0.375,0.509375,0.36944444444444446,0.5078125,0.3555555555555555,0.5078125,0.3388888888888889,0.5125,0.36944444444444446,0.5125,0.35277777777777775,0.5125,0.3388888888888889,0.0,0.0,0.5109375,0.4,0.5078125,0.4
standing,0.4328125,0.3305555555555556,0.4265625,0.3194444444444444,0.4203125,0.3222222222222222,0.4203125,0.3027777777777778,0.4265625,0.30000000000000004,0.43125,0.3222222222222222,0.4390625,0.3055555555555556,0.453125,0.30000000000000004,0.421875,0.2777777777777778,0.4171875,0.25555555555555554,0.4078125,0.22499999999999998,0.4296875,0.2777777777777778,0.434375,0.24722222222222223,0.446875,0.2138888888888889,0.43125,0.33611111111111114,0.4328125,0.33333333333333337,0.4265625,0.33611111111111114
standing,0.9921875,0.28888888888888886,0.9828125,0.26388888888888884,0.9734375,0.2666666666666667,0.9703125,0.2416666666666667,0.98125,0.24444444444444446,0.990625,0.26388888888888884,0.9921875,0.23888888888888893,0.0,0.0,0.9796875,0.20833333333333337,0.9875,0.1777777777777778,0.9875,0.13611111111111107,0.9875,0.21111111111111114,0.990625,0.18055555555555558,0.9890625,0.13611111111111107,0.990625,0.29166666666666663,0.0,0.0,0.9859375,0.29166666666666663
standing,0.7140625,0.33333333333333337,0.709375,0.3194444444444444,0.7125,0.31666666666666665,0.7171875,0.29166666666666663,0.721875,0.26388888888888884,0.7046875,0.31666666666666665,0.7015625,0.2944444444444444,0.7015625,0.28055555555555556,0.7109375,0.2694444444444445,0.715625,0.23611111111111116,0.7078125,0.19999999999999996,0.7046875,0.27222222222222225,0.7125,0.23333333333333328,0.70625,0.2055555555555556,0.7125,0.33611111111111114,0.0,0.0,0.7109375,0.33333333333333337
standing,0.2796875,0.3305555555555556,0.2703125,0.3194444444444444,0.2671875,0.3194444444444444,0.2640625,0.2944444444444444,0.28125,0.29166666666666663,0.275,0.3222222222222222,0.28125,0.3027777777777778,0.29375,0.2972222222222223,0.26875,0.275,0.275,0.23888888888888893,0.28125,0.19999999999999996,0.2734375,0.2777777777777778,0.2734375,0.23888888888888893,0.24375,0.2138888888888889,0.278125,0.33333333333333337,0.0,0.0,0.271875,0.33611111111111114
standing,0.1859375,0.36111111111111116,0.19375,0.35277777777777775,0.1890625,0.3555555555555555,0.1828125,0.3416666666666667,0.1796875,0.33333333333333337,0.196875,0.35277777777777775,0.1953125,0.33611111111111114,0.1875,0.3305555555555556,0.1875,0.32499999999999996,0.1734375,0.3055555555555556,0.1859375,0.275,0.19375,0.3222222222222222,0.1828125,0.3055555555555556,0.1875,0.275,0.0,0.0,0.1890625,0.36388888888888893,0.0,0.0
standing,0.575,0.35,0.56875,0.33611111111111114,0.5640625,0.33611111111111114,0.565625,0.3111111111111111,0.5828125,0.3222222222222222,0.5703125,0.33611111111111114,0.5734375,0.31666666666666665,0.584375,0.3194444444444444,0.5640625,0.2833333333333333,0.5625,0.25555555555555554,0.5578125,0.2222222222222222,0.575,0.2861111111111111,0.575,0.25555555555555554,0.575,0.22499999999999998,0.575,0.35277777777777775,0.0,0.0,0.571875,0.35277777777777775
standing,0.0,0.0,0.453125,0.3388888888888889,0.4625,0.33611111111111114,0.4671875,0.3111111111111111,0.4625,0.2972222222222223,0.44375,0.3416666666666667,0.4375,0.31666666666666665,0.440625,0.2972222222222223,0.4578125,0.29166666666666663,0.459375,0.2583333333333333,0.4609375,0.22499999999999998,0.446875,0.28888888888888886,0.446875,0.25555555555555554,0.4453125,0.21666666666666667,0.0,0.0,0.0,0.0,0.459375,0.3583333333333333
standing,0.584375,0.7944444444444445,0.578125,0.6972222222222222,0.540625,0.6916666666666667,0.546875,0.5805555555555555,0.578125,0.6833333333333333,0.609375,0.6972222222222222,0.634375,0.6138888888888889,0.61875,0.6805555555555556,0.5625,0.4638888888888889,0.559375,0.25555555555555554,0.5625,0.1166666666666667,0.609375,0.4805555555555555,0.6078125,0.28888888888888886,0.6,0.12222222222222223,0.575,0.8083333333333333,0.5921875,0.8083333333333333,0.5625,0.7944444444444445
standing,0.725,0.8027777777777778,0.7109375,0.7166666666666667,0.6734375,0.7055555555555555,0.6828125,0.5805555555555555,0.7171875,0.7027777777777777,0.7421875,0.725,0.7703125,0.6138888888888889,0.0,0.0,0.6953125,0.4638888888888889,0.6921875,0.2694444444444445,0.696875,0.12777777777777777,0.746875,0.46944444444444444,0.7546875,0.30833333333333335,0.7390625,0.13611111111111107,0.715625,0.8166666666666667,0.73125,0.8111111111111111,0.6984375,0.8055555555555556
standing,0.4390625,0.7638888888888888,0.4515625,0.6805555555555556,0.48125,0.6888888888888889,0.496875,0.6055555555555556,0.0,0.0,0.43125,0.6777777777777778,0.3890625,0.5888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.475,0.4194444444444444,0.4828125,0.2583333333333333,0.4921875,0.09444444444444444,0.434375,0.7777777777777778,0.4453125,0.775,0.471875,0.7388888888888889
standing,0.0,0.0,0.3203125,0.6055555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.2953125,0.6111111111111112,0.28125,0.525,0.0,0.0,0.2703125,0.3388888888888889,0.0,0.0,0.0,0.0,0.3375,0.4027777777777778,0.3578125,0.23888888888888893,0.3671875,0.11944444444444446,0.0,0.0,0.0,0.0,0.0,0.0
standing,0.4671875,0.7833333333333333,0.459375,0.6888888888888889,0.4078125,0.6944444444444444,0.378125,0.5805555555555555,0.4203125,0.6,0.5109375,0.6805555555555556,0.5328125,0.5638888888888889,0.50625,0.5611111111111111,0.4296875,0.46944444444444444,0.4375,0.28888888888888886,0.4375,0.20833333333333337,0.496875,0.4833333333333333,0.484375,0.3055555555555556,0.4734375,0.1444444444444445,0.45625,0.7944444444444445,0.478125,0.7916666666666666,0.4390625,0.7833333333333333
standing,0.5796875,0.7666666666666666,0.6,0.6888888888888889,0.5484375,0.675,0.5375,0.5777777777777777,0.0,0.0,0.6484375,0.6888888888888889,0.675,0.5805555555555555,0.640625,0.6222222222222222,0.571875,0.4666666666666667,0.584375,0.3111111111111111,0.5953125,0.15555555555555556,0.634375,0.46944444444444444,0.625,0.28888888888888886,0.615625,0.17222222222222228,0.56875,0.7777777777777778,0.5890625,0.7833333333333333,0.5609375,0.7694444444444444
standing,0.246875,0.7555555555555555,0.253125,0.6805555555555556,0.190625,0.6861111111111111,0.16875,0.6388888888888888,0.1578125,0.5944444444444444,0.315625,0.6694444444444445,0.3375,0.5666666666666667,0.3125,0.5027777777777778,0.21875,0.4722222222222222,0.21875,0.3277777777777777,0.2140625,0.18333333333333335,0.2875,0.4388888888888889,0.2703125,0.29166666666666663,0.26875,0.1611111111111111,0.2359375,0.7694444444444444,0.259375,0.7722222222222223,0.2234375,0.7638888888888888
standing,0.403125,0.6861111111111111,0.3875,0.65,0.3609375,0.6388888888888888,0.36875,0.5694444444444444,0.3921875,0.6222222222222222,0.4109375,0.6583333333333333,0.421875,0.5833333333333333,0.0,0.0,0.384375,0.5166666666666666,0.396875,0.3944444444444445,0.4046875,0.3111111111111111,0.4109375,0.5361111111111111,0.440625,0.4222222222222223,0.45,0.3305555555555556,0.3953125,0.7,0.4046875,0.6972222222222222,0.3796875,0.6944444444444444
standing,0.321875,0.44999999999999996,0.3265625,0.4277777777777778,0.31875,0.4277777777777778,0.3140625,0.4,0.3078125,0.38055555555555554,0.3328125,0.4277777777777778,0.3375,0.4,0.3390625,0.37222222222222223,0.321875,0.375,0.3203125,0.33611111111111114,0.3296875,0.2972222222222223,0.3296875,0.37222222222222223,0.325,0.33611111111111114,0.33125,0.2972222222222223,0.3203125,0.4555555555555556,0.3234375,0.4527777777777777,0.0,0.0
standing,0.6828125,0.5111111111111111,0.6921875,0.5055555555555555,0.6875,0.5055555555555555,0.6859375,0.4833333333333333,0.684375,0.4722222222222222,0.6953125,0.5027777777777778,0.6984375,0.47777777777777775,0.69375,0.4638888888888889,0.6875,0.46111111111111114,0.6828125,0.4305555555555556,0.6765625,0.4027777777777778,0.69375,0.45833333333333337,0.69375,0.4277777777777778,0.6984375,0.4,0.0,0.0,0.684375,0.5166666666666666,0.0,0.0
standing,0.0,0.0,0.5453125,0.42500000000000004,0.553125,0.4277777777777778,0.5578125,0.4111111111111111,0.5578125,0.3944444444444445,0.5375,0.42500000000000004,0.534375,0.40555555555555556,0.5359375,0.3944444444444445,0.55625,0.3916666666666667,0.553125,0.3583333333333333,0.553125,0.32499999999999996,0.54375,0.3833333333333333,0.546875,0.3555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.5484375,0.44166666666666665
standing,0.7265625,0.55,0.7328125,0.5388888888888889,0.728125,0.5388888888888889,0.7265625,0.5194444444444444,0.0,0.0,0.7375,0.5388888888888889,0.7421875,0.5166666666666666,0.7421875,0.49444444444444446,0.728125,0.49444444444444446,0.728125,0.45833333333333337,0.728125,0.42500000000000004,0.7359375,0.4916666666666667,0.7328125,0.45833333333333337,0.7484375,0.4277777777777778,0.0,0.0,0.728125,0.5527777777777778,0.0,0.0
standing,0.7703125,0.5333333333333333,0.7765625,0.5194444444444444,0.7703125,0.5222222222222221,0.7609375,0.5083333333333333,0.753125,0.49722222222222223,0.78125,0.5166666666666666,0.7875,0.49444444444444446,0.7875,0.4722222222222222,0.7703125,0.475,0.771875,0.44166666666666665,0.771875,0.4083333333333333,0.7765625,0.4722222222222222,0.775,0.44166666666666665,0.7703125,0.4111111111111111,0.0,0.0,0.771875,0.5361111111111111,0.0,0.0
standing,0.2796875,0.4472222222222222,0.284375,0.4305555555555556,0.2796875,0.43333333333333335,0.275,0.40555555555555556,0.26875,0.3916666666666667,0.2875,0.4305555555555556,0.29375,0.40555555555555556,0.2921875,0.37777777777777777,0.2828125,0.37777777777777777,0.2828125,0.34444444444444444,0.2859375,0.3111111111111111,0.2859375,0.375,0.2828125,0.34444444444444444,0.2921875,0.3111111111111111,0.2796875,0.44999999999999996,0.28125,0.44999999999999996,0.0,0.0
standing,0.6390625,0.5,0.6421875,0.48611111111111116,0.63125,0.4833333333333333,0.634375,0.4638888888888889,0.6359375,0.4472222222222222,0.6484375,0.48611111111111116,0.65625,0.4666666666666667,0.65625,0.4444444444444444,0.6359375,0.4388888888888889,0.6359375,0.4027777777777778,0.6328125,0.36388888888888893,0.646875,0.44166666666666665,0.65,0.4111111111111111,0.65625,0.38055555555555554,0.0,0.0,0.0,0.0,0.6390625,0.5
standing,0.415625,0.4722222222222222,0.4234375,0.45833333333333337,0.4203125,0.45833333333333337,0.4203125,0.43333333333333335,0.4203125,0.41388888888888886,0.4265625,0.45833333333333337,0.43125,0.4305555555555556,0.428125,0.4083333333333333,0.41875,0.40555555555555556,0.41875,0.36944444444444446,0.421875,0.33611111111111114,0.425,0.40555555555555556,0.4234375,0.36944444444444446,0.440625,0.34444444444444444,0.0,0.0,0.4171875,0.475,0.0,0.0
standing,0.5671875,0.475,0.571875,0.46111111111111114,0.5671875,0.45833333333333337,0.0,0.0,0.0,0.0,0.575,0.46111111111111114,0.5765625,0.43333333333333335,0.575,0.4083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.571875,0.40555555555555556,0.5703125,0.36944444444444446,0.56875,0.33611111111111114,0.5671875,0.47777777777777775,0.56875,0.4805555555555555,0.0,0.0
standing,0.5,0.49722222222222223,0.5015625,0.46111111111111114,0.50625,0.4666666666666667,0.5078125,0.44999999999999996,0.0,0.0,0.4953125,0.4527777777777777,0.484375,0.4222222222222223,0.4765625,0.4194444444444444,0.509375,0.4222222222222223,0.5140625,0.3944444444444445,0.521875,0.36944444444444446,0.5015625,0.4083333333333333,0.496875,0.36388888888888893,0.4984375,0.3305555555555556,0.0,0.0,0.5015625,0.5027777777777778,0.5,0.46944444444444444
standing,0.375,0.4111111111111111,0.3828125,0.3944444444444445,0.3796875,0.3944444444444445,0.3734375,0.3583333333333333,0.3703125,0.3416666666666667,0.3859375,0.3916666666666667,0.390625,0.3583333333333333,0.3890625,0.3305555555555556,0.378125,0.3277777777777777,0.3765625,0.2944444444444444,0.375,0.26111111111111107,0.3828125,0.3277777777777777,0.3859375,0.2972222222222223,0.403125,0.275,0.0,0.0,0.3765625,0.41388888888888886,0.0,0.0
standing,0.1765625,0.3916666666666667,0.1859375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.3222222222222222,0.1921875,0.2861111111111111,0.20625,0.25277777777777777,0.1875,0.3222222222222222,0.1875,0.2861111111111111,0.1765625,0.24444444444444446,0.0,0.0,0.178125,0.3944444444444445,0.0,0.0
sitting,0.21875,0.5638888888888889,0.2,0.5111111111111111,0.175,0.5083333333333333,0.1671875,0.4361111111111111,0.0,0.0,0.2296875,0.5083333333333333,0.2515625,0.46111111111111114,0.2625,0.4222222222222223,0.1859375,0.37777777777777777,0.2234375,0.36388888888888893,0.246875,0.22777777777777775,0.2171875,0.38611111111111107,0.225,0.3666666666666667,0.0,0.0,0.2140625,0.575,0.21875,0.575,0.19375,0.5638888888888889
sitting,0.478125,0.6777777777777778,0.4515625,0.65,0.434375,0.6472222222222221,0.409375,0.5916666666666667,0.0,0.0,0.471875,0.65,0.4625,0.5861111111111111,0.0,0.0,0.4234375,0.5361111111111111,0.0,0.0,0.0,0.0,0.45,0.5361111111111111,0.4640625,0.5222222222222221,0.459375,0.4222222222222223,0.4734375,0.6833333333333333,0.4796875,0.6861111111111111,0.4578125,0.6833333333333333
standing,0.90625,0.275,0.8921875,0.2583333333333333,0.903125,0.25277777777777777,0.9046875,0.21944444444444444,0.90625,0.18611111111111112,0.8828125,0.2583333333333333,0.88125,0.22777777777777775,0.0,0.0,0.8984375,0.19444444444444442,0.8859375,0.15000000000000002,0.8875,0.10833333333333328,0.8890625,0.19444444444444442,0.8828125,0.1527777777777778,0.8859375,0.11111111111111116,0.9046875,0.28055555555555556,0.0,0.0,0.9015625,0.28055555555555556
standing,0.159375,0.21944444444444444,0.1484375,0.18888888888888888,0.134375,0.18611111111111112,0.121875,0.14722222222222225,0.109375,0.10833333333333328,0.165625,0.19444444444444442,0.171875,0.16666666666666663,0.16875,0.1611111111111111,0.1390625,0.12222222222222223,0.1484375,0.06666666666666665,0.153125,0.019444444444444486,0.1546875,0.125,0.1421875,0.06944444444444442,0.153125,0.01388888888888884,0.15625,0.2222222222222222,0.1609375,0.2222222222222222,0.146875,0.21944444444444444
standing,0.55,0.2861111111111111,0.54375,0.26388888888888884,0.5484375,0.26111111111111107,0.5546875,0.24444444444444446,0.0,0.0,0.5375,0.2666666666666667,0.0,0.0,0.0,0.0,0.5515625,0.20833333333333337,0.55625,0.1694444444444444,0.5609375,0.12222222222222223,0.54375,0.2055555555555556,0.5484375,0.1694444444444444,0.5578125,0.12777777777777777,0.5484375,0.28888888888888886,0.0,0.0,0.5453125,0.2861111111111111
standing,0.45,0.2972222222222223,0.45625,0.2833333333333333,0.459375,0.2861111111111111,0.45625,0.2694444444444445,0.0,0.0,0.453125,0.2777777777777778,0.4609375,0.2666666666666667,0.0,0.0,0.45625,0.25,0.45625,0.21944444444444444,0.465625,0.1972222222222222,0.4546875,0.25,0.4578125,0.21111111111111114,0.4640625,0.19166666666666665,0.0,0.0,0.4515625,0.30000000000000004,0.0,0.0
standing,0.559375,0.19999999999999996,0.546875,0.18055555555555558,0.540625,0.18055555555555558,0.5359375,0.14722222222222225,0.5359375,0.11944444444444446,0.5515625,0.18055555555555558,0.5578125,0.15833333333333333,0.565625,0.13888888888888884,0.54375,0.12222222222222223,0.553125,0.08611111111111114,0.5671875,0.0444444444444444,0.5515625,0.125,0.5546875,0.08333333333333337,0.565625,0.0444444444444444,0.5578125,0.2055555555555556,0.0,0.0,0.55,0.2055555555555556
standing,0.6609375,0.7833333333333333,0.6984375,0.7444444444444445,0.678125,0.7361111111111112,0.678125,0.6361111111111111,0.0,0.0,0.71875,0.7472222222222222,0.7234375,0.6111111111111112,0.6796875,0.5138888888888888,0.671875,0.4666666666666667,0.6671875,0.2972222222222223,0.65,0.11388888888888893,0.7140625,0.4722222222222222,0.740625,0.3027777777777778,0.0,0.0,0.653125,0.7972222222222223,0.6625,0.8027777777777778,0.0,0.0
standing,0.5296875,0.7833333333333333,0.5109375,0.6972222222222222,0.471875,0.6833333333333333,0.45625,0.5777777777777777,0.453125,0.5222222222222221,0.55,0.7055555555555555,0.571875,0.5722222222222222,0.5828125,0.6083333333333334,0.503125,0.5138888888888888,0.5484375,0.2861111111111111,0.0,0.0,0.5296875,0.47777777777777775,0.4953125,0.30833333333333335,0.4671875,0.13055555555555554,0.51875,0.7944444444444445,0.53125,0.7972222222222223,0.49375,0.7833333333333333
standing,0.7859375,0.7666666666666666,0.825,0.6777777777777778,0.8046875,0.6888888888888889,0.0,0.0,0.0,0.0,0.8453125,0.6833333333333333,0.8328125,0.5694444444444444,0.796875,0.4916666666666667,0.7984375,0.45833333333333337,0.775,0.2861111111111111,0.7796875,0.1166666666666667,0.85625,0.46111111111111114,0.8765625,0.4222222222222223,0.871875,0.34444444444444444,0.0,0.0,0.79375,0.775,0.0,0.0
standing,0.7921875,0.23888888888888893,0.7984375,0.2138888888888889,0.7890625,0.21111111111111114,0.7890625,0.1777777777777778,0.79375,0.16666666666666663,0.8078125,0.2138888888888889,0.81875,0.1777777777777778,0.821875,0.1527777777777778,0.8,0.1444444444444445,0.8078125,0.10833333333333328,0.8171875,0.07499999999999996,0.809375,0.14722222222222225,0.8109375,0.10833333333333328,0.81875,0.07499999999999996,0.7890625,0.2416666666666667,0.7921875,0.2416666666666667,0.7875,0.23611111111111116
standing,0.0,0.0,0.153125,0.28055555555555556,0.1625,0.2833333333333333,0.1671875,0.25555555555555554,0.0,0.0,0.14375,0.2777777777777778,0.1359375,0.25,0.1375,0.23611111111111116,0.1578125,0.22777777777777775,0.14375,0.18888888888888888,0.15625,0.1611111111111111,0.14375,0.22499999999999998,0.140625,0.18888888888888888,0.1515625,0.1611111111111111,0.0,0.0,0.0,0.0,0.1546875,0.30000000000000004
standing,0.0,0.0,0.1046875,0.24722222222222223,0.1203125,0.25277777777777777,0.128125,0.22499999999999998,0.134375,0.19999999999999996,0.090625,0.24444444444444446,0.0671875,0.2222222222222222,0.08125,0.25277777777777777,0.10625,0.1777777777777778,0.084375,0.13611111111111107,0.0734375,0.09166666666666667,0.09375,0.1777777777777778,0.0984375,0.1333333333333333,0.1125,0.08333333333333337,0.0,0.0,0.0,0.0,0.1109375,0.275
standing,0.2109375,0.33611111111111114,0.2234375,0.3222222222222222,0.2265625,0.32499999999999996,0.0,0.0,0.0,0.0,0.2203125,0.3194444444444444,0.215625,0.29166666666666663,0.2078125,0.2694444444444445,0.2265625,0.2694444444444445,0.2140625,0.22499999999999998,0.23125,0.19999999999999996,0.221875,0.2666666666666667,0.2125,0.22499999999999998,0.23125,0.19444444444444442,0.0,0.0,0.2125,0.3388888888888889,0.0,0.0
